seed,weighting,metric,baseline,baseline_plus_md,delta_md_minus_baseline
2059,source_balanced,pr_auc_active,0.5520682502363536,0.5618792971734148,0.00981104693706114
2059,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2059,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2059,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2059,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2060,source_balanced,roc_auc,0.2824675324675324,0.3409090909090909,0.05844155844155846
2060,source_balanced,pr_auc_active,0.5459473824677586,0.5618686868686869,0.015921304400928205
2060,source_balanced,pr_auc_inactive,0.4018243661100803,0.4916666666666666,0.08984230055658626
2060,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2060,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2060,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2061,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2061,source_balanced,pr_auc_active,0.5486591593272627,0.5602453102453102,0.011586150918047489
2061,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2061,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2061,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2061,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2062,source_balanced,roc_auc,0.3116883116883116,0.3409090909090909,0.02922077922077926
2062,source_balanced,pr_auc_active,0.5550910894660894,0.5602453102453102,0.005154220779220786
2062,source_balanced,pr_auc_inactive,0.4404761904761904,0.4916666666666666,0.051190476190476175
2062,source_balanced,balanced_accuracy,0.551948051948052,0.5844155844155844,0.03246753246753242
2062,source_balanced,macro_f1,0.5418181818181819,0.5555555555555556,0.013737373737373715
2062,source_balanced,mcc,0.1218289807746346,0.26189246330824845,0.14006348253361384
2063,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2063,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2063,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2063,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2063,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2063,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2064,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2064,source_balanced,pr_auc_active,0.5520682502363536,0.5618686868686869,0.00980043663233321
2064,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
2064,source_balanced,balanced_accuracy,0.5194805194805194,0.5844155844155844,0.06493506493506496
2064,source_balanced,macro_f1,0.5183946488294314,0.5555555555555556,0.037160906726124154
2064,source_balanced,mcc,0.040291148201268875,0.26189246330824845,0.22160131510697956
2065,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2065,source_balanced,pr_auc_active,0.5516819985569985,0.5591089466089466,0.007426948051948101
2065,source_balanced,pr_auc_inactive,0.4345238095238095,0.4916666666666666,0.057142857142857106
2065,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2065,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2065,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2066,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2066,source_balanced,pr_auc_active,0.5486591593272627,0.5602453102453102,0.011586150918047489
2066,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2066,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2066,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2066,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2067,source_balanced,roc_auc,0.3116883116883116,0.3409090909090909,0.02922077922077926
2067,source_balanced,pr_auc_active,0.5550910894660894,0.5602453102453102,0.005154220779220786
2067,source_balanced,pr_auc_inactive,0.4404761904761904,0.4916666666666666,0.051190476190476175
2067,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2067,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2067,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2068,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2068,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2068,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2068,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2068,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2068,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2069,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2069,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2069,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2069,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2069,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2069,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2070,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2070,source_balanced,pr_auc_active,0.5493564733768496,0.5591089466089466,0.009752473232097048
2070,source_balanced,pr_auc_inactive,0.4077767470624613,0.4916666666666666,0.08388991960420528
2070,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2070,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2070,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2071,source_balanced,roc_auc,0.32142857142857134,0.3474025974025974,0.025974025974026038
2071,source_balanced,pr_auc_active,0.5579778196713681,0.5607429335370512,0.002765113865683122
2071,source_balanced,pr_auc_inactive,0.4619047619047619,0.5392857142857143,0.07738095238095238
2071,source_balanced,balanced_accuracy,0.5194805194805194,0.6201298701298701,0.10064935064935066
2071,source_balanced,macro_f1,0.5183946488294314,0.6067527308838133,0.08835808205438189
2071,source_balanced,mcc,0.040291148201268875,0.33868074965743356,0.29838960145616467
2072,source_balanced,roc_auc,0.26298701298701294,0.3474025974025974,0.08441558441558444
2072,source_balanced,pr_auc_active,0.5409887047818083,0.5635026737967914,0.02251396901498315
2072,source_balanced,pr_auc_inactive,0.3542053184910327,0.5392857142857143,0.18508039579468155
2072,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2072,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2072,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2073,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2073,source_balanced,pr_auc_active,0.5520682502363536,0.5607429335370512,0.008674683300697539
2073,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2073,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2073,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2073,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2074,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2074,source_balanced,pr_auc_active,0.5486591593272627,0.5618686868686869,0.013209527541424126
2074,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2074,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2074,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2074,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2075,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2075,source_balanced,pr_auc_active,0.5486591593272627,0.5591089466089466,0.010449787281683887
2075,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2075,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2075,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2075,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2076,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2076,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2076,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2076,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2076,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2076,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2077,source_balanced,roc_auc,0.2987012987012986,0.3474025974025974,0.0487012987012988
2077,source_balanced,pr_auc_active,0.5502931462553673,0.5618792971734148,0.011586150918047489
2077,source_balanced,pr_auc_inactive,0.4724025974025974,0.5392857142857143,0.06688311688311688
2077,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2077,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2077,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2078,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2078,source_balanced,pr_auc_active,0.5520682502363536,0.5618792971734148,0.00981104693706114
2078,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2078,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2078,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2078,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2079,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2079,source_balanced,pr_auc_active,0.5516819985569985,0.5602453102453102,0.008563311688311703
2079,source_balanced,pr_auc_inactive,0.4345238095238095,0.4916666666666666,0.057142857142857106
2079,source_balanced,balanced_accuracy,0.551948051948052,0.5844155844155844,0.03246753246753242
2079,source_balanced,macro_f1,0.5418181818181819,0.5555555555555556,0.013737373737373715
2079,source_balanced,mcc,0.1218289807746346,0.26189246330824845,0.14006348253361384
2080,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2080,source_balanced,pr_auc_active,0.5486591593272627,0.5635026737967914,0.014843514469528696
2080,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2080,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2080,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2080,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2081,source_balanced,roc_auc,0.26948051948051943,0.3409090909090909,0.07142857142857145
2081,source_balanced,pr_auc_active,0.54161319963459,0.5602453102453102,0.01863211061072023
2081,source_balanced,pr_auc_inactive,0.4346938775510204,0.4916666666666666,0.05697278911564618
2081,source_balanced,balanced_accuracy,0.37987012987012986,0.6201298701298701,0.24025974025974023
2081,source_balanced,macro_f1,0.37777777777777777,0.6067527308838133,0.22897495310603555
2081,source_balanced,mcc,-0.2438488811817297,0.33868074965743356,0.5825296308391632
2082,source_balanced,roc_auc,0.3116883116883116,0.3474025974025974,0.035714285714285754
2082,source_balanced,pr_auc_active,0.5550910894660894,0.5618792971734148,0.0067882077073253555
2082,source_balanced,pr_auc_inactive,0.4404761904761904,0.5392857142857143,0.09880952380952385
2082,source_balanced,balanced_accuracy,0.48376623376623373,0.6558441558441559,0.17207792207792216
2082,source_balanced,macro_f1,0.4791489361702127,0.6538461538461539,0.17469721767594115
2082,source_balanced,mcc,-0.03436040663720258,0.40771775315010056,0.44207815978730314
2083,source_balanced,roc_auc,0.2532467532467532,0.3409090909090909,0.08766233766233766
2083,source_balanced,pr_auc_active,0.5380755608028335,0.5602453102453102,0.02216974944247674
2083,source_balanced,pr_auc_inactive,0.345021645021645,0.4916666666666666,0.14664502164502158
2083,source_balanced,balanced_accuracy,0.41558441558441556,0.5844155844155844,0.16883116883116883
2083,source_balanced,macro_f1,0.4155844155844156,0.5555555555555556,0.13997113997113997
2083,source_balanced,mcc,-0.1688311688311691,0.26189246330824845,0.43072363213941756
2084,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2084,source_balanced,pr_auc_active,0.5486591593272627,0.5591089466089466,0.010449787281683887
2084,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2084,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2084,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2084,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2085,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2085,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2085,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2085,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2085,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2085,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2086,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2086,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2086,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2086,source_balanced,balanced_accuracy,0.44805194805194803,0.5844155844155844,0.13636363636363635
2086,source_balanced,macro_f1,0.4375,0.5555555555555556,0.11805555555555558
2086,source_balanced,mcc,-0.11308055883843511,0.26189246330824845,0.37497302214668354
2087,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2087,source_balanced,pr_auc_active,0.5486591593272627,0.5602453102453102,0.011586150918047489
2087,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2087,source_balanced,balanced_accuracy,0.41558441558441556,0.5844155844155844,0.16883116883116883
